agency,date,title,status,purpose,period_covered,link
PNP,"December 21, 2022",National Police Clearance,ACCEPTED,Refund Payment via GCash,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wMzE0MTUzMjkxNDMM
PNP,"December 21, 2022",The number of vehicular accident in piat,SUCCESSFUL,Research and Development,07/01/2022 - 08/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC00Nzg0MDk4NjM1MTAM
FPA,"December 21, 2022",Pesticide Quality Requirements,DENIED,Plant Design,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEZQQS0wOTI5MjIzMzM0NDgM
IC,"December 21, 2022",Certificate of Insurance License,SUCCESSFUL,Employment,07/30/2021 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTI5MTIwOTQ1MDYwNAw
PRC,"December 21, 2022",Top 20 Nurses Licensure Examination,PARTIALLY SUCCESSFUL,For credentials,11/12/2022 - 11/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0yMDg3MzU3MDg5NzIM
FOIPMO,"December 21, 2022",Gcash Scam Report,REFERRED,Request to refund my money,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0ZPSVBNTy01MDc4MzI5NTc0OTIM
DENR,"December 21, 2022",Complaint over RED Livino Duran,SUCCESSFUL,Follow Up on the Complaint Filed,01/01/2021 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItOTExMjE0NTExNjk5DA
NBI,"December 21, 2022",Property Rental Scammer,PENDING,To track down and report the person responsible for the fraudulent activity,12/05/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02NDc5MTMzMjE4ODQM
DOE,"December 21, 2022",National Grid Emission Factor,PENDING,research,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0yNjIyMDYwNzcwNTcM
NBI,"December 21, 2022",Harassment of OKpeso,PENDING,I want to clear my name on that Okpeso app,12/20/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02NTU0NzMwNDg5NDEM
NHA,"December 21, 2022",Resettlement areas,ACCEPTED,Architectural Thesis,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS01Mjc1NTA1ODE2NzYM
NAMRIA,"December 21, 2022",CADT map shapefiles in REGION 12 and BARMM,DENIED,Research and Development,12/21/2000 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtMDEwOTQ0NzI0NDQxDA
LTO,"December 21, 2022","Number of Public Utility Jeepney (PUJ) in Calamba City, Laguna (2022)",REFERRED,Research Purposes,01/01/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0xNDU3NjU3MzEwMDAM
DOH,"December 21, 2022",Update VAXCERT request,SUCCESSFUL,International Travel,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wOTYxMjg5MzIzMDIM
POEA,"December 21, 2022",OFW Demographic Profile,PENDING,Market Segmentation,01/01/2020 - 12/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtMDM0OTQ4NjU5MzY2DA
DOH,"December 21, 2022",VaxCertPH Missing First Dose & Booster Shot,SUCCESSFUL,Visa Application (OFW),09/27/2021 - 04/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05ODA4MDAzNDU2NDgM
SSS,"December 21, 2022",Salary Loan Amortization schedule,SUCCESSFUL,Documentation Records,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0wNTYwNjk1Mjg0MzcM
PSA,"December 21, 2022",CENSUS 2020,SUCCESSFUL,Dissertation,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00NjQ1NDUwMzg1MzMM
BIR,"December 21, 2022",Request for copy of ITR 2021,AWAITING CLARIFICATION,Employment requirements,01/01/2021 - 12/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00MzIzMTc0OTM4NzkM
NTC,"December 21, 2022",Stolen iPhone,PENDING,To locate or block stolen iPhone using imei or serial number,12/20/2022 - 12/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wNDUyOTg0NTM4NTkM
PNP,"December 21, 2022",National Police Clearance,ACCEPTED,Refund Payment via GCash,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wMzE0MTUzMjkxNDMM
PNP,"December 21, 2022",The number of vehicular accident in piat,SUCCESSFUL,Research and Development,07/01/2022 - 08/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC00Nzg0MDk4NjM1MTAM
FPA,"December 21, 2022",Pesticide Quality Requirements,DENIED,Plant Design,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEZQQS0wOTI5MjIzMzM0NDgM
IC,"December 21, 2022",Certificate of Insurance License,SUCCESSFUL,Employment,07/30/2021 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTI5MTIwOTQ1MDYwNAw
PRC,"December 21, 2022",Top 20 Nurses Licensure Examination,PARTIALLY SUCCESSFUL,For credentials,11/12/2022 - 11/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0yMDg3MzU3MDg5NzIM
FOIPMO,"December 21, 2022",Gcash Scam Report,REFERRED,Request to refund my money,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0ZPSVBNTy01MDc4MzI5NTc0OTIM
DENR,"December 21, 2022",Complaint over RED Livino Duran,SUCCESSFUL,Follow Up on the Complaint Filed,01/01/2021 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItOTExMjE0NTExNjk5DA
DBM,"December 21, 2022",BUDGET OPERATIONS MANUAL LATEST EDITION,ACCEPTED,OFFICE REFERENCE,12/21/2016 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS01Mzk2NjI4MDUzOTIM
NAMRIA,"December 21, 2022",Map of Brgy. Bantigue Pagbilao Quezon,DENIED,Research and Academic Purposes,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNjkzMDU3Mjc0NzQxDA
DPWH,"December 21, 2022",Payment on the Road Widening Project in Barangay Refugio,AWAITING CLARIFICATION,Proof of Payment,01/01/2017 - 01/01/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNzkxODA5ODI4NTk2DA
CAAP,"December 21, 2022","Hacienda Refugio Airstrip, Calatrava, Negros Occidental",SUCCESSFUL,Query,11/01/2022 - 12/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtMzg2MzQxNDg1OTIwDA
NBI,"December 21, 2022",Harrassing Calls and Txt Messages,PENDING,Blocking these numbers for them stop harrassing others,12/20/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04NzMxNjQxNzM1NTMM
NTC,"December 21, 2022",Blocking of numbers that were harrassing,PENDING,To stop them from harrassing people,12/20/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wMzgyNzQzOTEwODYM
NTC,"December 21, 2022",Blocking of numbers that were harrassing,PENDING,To stop them from harrassing people,12/20/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01OTcyODUwOTc3OTkM
DOH,"December 21, 2022",The number of reported stoke cases in Bulacan Province,PROCESSING,Research and development.,01/01/2015 - 03/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NjQ1OTgwMjkyODYM
PEZA,"December 21, 2022",Lists of Approved Sites for Special Economic Zone in Quezon Province,PENDING,Undergraduate Thesis,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBFWkEtMTY0Njk3OTE0ODYyDA
PAGASA,"December 21, 2022",Monthly Rainfall Data in Sacobia River from 2018-2022,AWAITING CLARIFICATION,Audit of Quarry Operations by the COA,01/01/2018 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS05NDI1Nzk3MjY1ODcM
DOH,"December 21, 2022","Respiratory Related Illnesses in Angeles, Mabalacat, Capas and Bamban in 2021",PROCESSING,Research,12/21/2020 - 12/21/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NTQ3NDE3MTI4MzEM
DOH,"December 21, 2022",Lost Vaccination Card,SUCCESSFUL,Replacement,12/09/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xODUwMDAwNTk5NDMM
PEZA,"December 21, 2022",PEZA Quezon Techno-Industrial Special Economic Zone,PENDING,Undergraduate Thesis,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBFWkEtNTkwMjU5OTc0MjY0DA
DepEd,"December 21, 2022",Number or Demography of Unenrolled and enrolled Student with disability in Bataan,PROCESSING,Feasibility study for my Undergraduate Architectural Thesis,01/01/2020 - 12/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQyMTU3NDMzNjY4MAw
DENR FMB,"December 21, 2022",Permission of DENR,DENIED,For Thesis Only,12/20/2022 - 12/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJGTUItNjM1MzAyNTIxMjA4DA
MGB,"December 21, 2022",Quarry Business,ACCEPTED,Business Research,12/19/2022 - 12/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0xNTQ2OTQ5MTU3NjEM
NBI,"December 21, 2022",PERABAG Harassment and Death threats,PENDING,REVOKED OF LISCENCE FOR BREACHING OF DATA PRIVACY and HARASSMENT,12/18/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01OTYxNzM2MzY4ODgM
DOH,"December 21, 2022",Manual on technical guidelines for hospital planning and design 250 - bed hospital (level 3),SUCCESSFUL,Research,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMTEzMDAxODI2OTgM
PSA,"December 21, 2022",Total population of males and married males in Brgy 176 North Caloocan City,SUCCESSFUL,College Research Paper,11/30/2022 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NjgzMDUyNzg3NjkM
FNRI,"December 21, 2022",Food Insecurity Data of The Philippines,PENDING,Research Study,01/01/1991 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUZOUkktNzk5NTc2MjIzNzU3DA
DBM,"December 21, 2022",BUDGET OPERATIONS MANUAL LATEST EDITION,ACCEPTED,OFFICE REFERENCE,12/21/2016 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS01Mzk2NjI4MDUzOTIM
NAMRIA,"December 21, 2022",Map of Brgy. Bantigue Pagbilao Quezon,DENIED,Research and Academic Purposes,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNjkzMDU3Mjc0NzQxDA
DPWH,"December 21, 2022",Payment on the Road Widening Project in Barangay Refugio,AWAITING CLARIFICATION,Proof of Payment,01/01/2017 - 01/01/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNzkxODA5ODI4NTk2DA
CAAP,"December 21, 2022","Hacienda Refugio Airstrip, Calatrava, Negros Occidental",SUCCESSFUL,Query,11/01/2022 - 12/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtMzg2MzQxNDg1OTIwDA
NBI,"December 21, 2022",Harrassing Calls and Txt Messages,PENDING,Blocking these numbers for them stop harrassing others,12/20/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04NzMxNjQxNzM1NTMM
NTC,"December 21, 2022",Blocking of numbers that were harrassing,PENDING,To stop them from harrassing people,12/20/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wMzgyNzQzOTEwODYM
NTC,"December 21, 2022",Blocking of numbers that were harrassing,PENDING,To stop them from harrassing people,12/20/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01OTcyODUwOTc3OTkM
DOH,"December 21, 2022",The number of reported stoke cases in Bulacan Province,PROCESSING,Research and development.,01/01/2015 - 03/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NjQ1OTgwMjkyODYM
PEZA,"December 21, 2022",Lists of Approved Sites for Special Economic Zone in Quezon Province,PENDING,Undergraduate Thesis,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBFWkEtMTY0Njk3OTE0ODYyDA
PAGASA,"December 21, 2022",Monthly Rainfall Data in Sacobia River from 2018-2022,AWAITING CLARIFICATION,Audit of Quarry Operations by the COA,01/01/2018 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS05NDI1Nzk3MjY1ODcM
DOH,"December 21, 2022","Respiratory Related Illnesses in Angeles, Mabalacat, Capas and Bamban in 2021",PROCESSING,Research,12/21/2020 - 12/21/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NTQ3NDE3MTI4MzEM
DOH,"December 21, 2022",Lost Vaccination Card,SUCCESSFUL,Replacement,12/09/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xODUwMDAwNTk5NDMM
PEZA,"December 21, 2022",PEZA Quezon Techno-Industrial Special Economic Zone,PENDING,Undergraduate Thesis,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBFWkEtNTkwMjU5OTc0MjY0DA
DepEd,"December 21, 2022",Number or Demography of Unenrolled and enrolled Student with disability in Bataan,PROCESSING,Feasibility study for my Undergraduate Architectural Thesis,01/01/2020 - 12/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQyMTU3NDMzNjY4MAw
DENR FMB,"December 21, 2022",Permission of DENR,DENIED,For Thesis Only,12/20/2022 - 12/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJGTUItNjM1MzAyNTIxMjA4DA
MGB,"December 21, 2022",Quarry Business,ACCEPTED,Business Research,12/19/2022 - 12/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0xNTQ2OTQ5MTU3NjEM
NBI,"December 21, 2022",PERABAG Harassment and Death threats,PENDING,REVOKED OF LISCENCE FOR BREACHING OF DATA PRIVACY and HARASSMENT,12/18/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01OTYxNzM2MzY4ODgM
DOH,"December 21, 2022",Manual on technical guidelines for hospital planning and design 250 - bed hospital (level 3),SUCCESSFUL,Research,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMTEzMDAxODI2OTgM
PSA,"December 21, 2022",Total population of males and married males in Brgy 176 North Caloocan City,SUCCESSFUL,College Research Paper,11/30/2022 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NjgzMDUyNzg3NjkM
FNRI,"December 21, 2022",Food Insecurity Data of The Philippines,PENDING,Research Study,01/01/1991 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUZOUkktNzk5NTc2MjIzNzU3DA
DOH,"December 21, 2022",Request for Vaccination Certificate,SUCCESSFUL,Travel,06/15/2021 - 07/13/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNDA4NDIwMzg1NjgM
PSA,"December 21, 2022",Cases of teenage pregnancy in Quezon City,ACCEPTED,Undergraduate thesis,01/01/2017 - 11/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03MjEyODU1NjI0MTUM
PSA,"December 21, 2022",the poverty rate of the philippines,SUCCESSFUL,Research Study,01/01/1991 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02NTgxMjQxNzYwNTEM
CHED,"December 21, 2022",Tor,DENIED,Internship Requirements,05/18/2016 - 05/21/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtODUxNTk0MDA1NzQwDA
SBMA,"December 21, 2022",Request for conditional certification of SBMA Resolution,ACCEPTED,For Reference of SBWRB,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVNCTUEtNDM4OTQ0MzUyMzc3DA
PSA,"December 21, 2022",Total number of Adolescent Pregnancy per Barangay kn Quezon City,ACCEPTED,Research,01/01/2017 - 12/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNzY4MDM2OTkzMzgM
BOI,"December 21, 2022",Requirements and flowchart of Cold storage registration (Clark),PENDING,For Company registration at Clark,11/08/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS01MTMzNzc2MTYyNDAM
BIR,"December 21, 2022",Audit procedure (RAMO),ACCEPTED,Reference in establishing Company Tax compliance control and procedure,01/01/2000 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi02NDQzOTcwNDkzMjcM
NTRC,"December 21, 2022",Feasibility Study of Imposing a Junk Food Tax in the Philippines,PENDING,Research,01/01/2018 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5UUkMtMzY2NjE1MjIyNDk3DA
PSA,"December 21, 2022",The Literacy Rate of Population 10 Years and Over and Labor Force Population,PARTIALLY SUCCESSFUL,The data will be use as reference for the formulation of (CLUP) for the Municipality,01/01/2020 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MjA5ODE0MTc5MzgM
DOH,"December 21, 2022",Lists of 5 municipalities in Cagayan that has the highest cases in Drug-resistant TB,AWAITING CLARIFICATION,Research purposes,01/01/2019 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMDM0OTc1NDcwNTMM
BLGF,"December 21, 2022",Philippine Valuation Standards before the 2009 release,ACCEPTED,Research,12/21/2000 - 12/21/2008,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtNjc0MTczNDMyOTE5DA
JJWC,"December 21, 2022",Research Purposes,PENDING,Undergraduate thesis,08/23/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtNDkxNjA3NTg5ODcxDA
DOH,"December 21, 2022",Vax Cert record not found,SUCCESSFUL,Travel Abroad,08/08/2021 - 01/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NDAzNTUzMDE3MDkM
HLURB,"December 21, 2022",Philippine Land Use both Urban and Industrial,PENDING,"Research, File, Reference and Development.",01/01/2021 - 12/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkhMVVJCLTUyMTUyMzQ0NTY5MAw
BJMP,"December 21, 2022",HEIGHT AND WAIVER FOR BJMP,SUCCESSFUL,Securing Heigth and Age waiver,12/12/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtMjI3OTM4MDM2ODMzDA
PCHRD,"December 21, 2022",Policies to reduce overweight and obesity in children,REFERRED,Research,12/21/2010 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElBDSFJELTY1MTAxMDQ0NzcyNQw
NTC,"December 21, 2022",Block my phone,PENDING,For the phone not be used by the ones who have stolen it.,12/17/2022 - 12/17/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MDYyODg2Njg0NzAM
PNP,"December 21, 2022",Total number of Drug Surrenders,SUCCESSFUL,For reference only,11/01/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC05MTUzNjIwNDA4MzMM
NCCT,"December 21, 2022",Policies addressing marketing of unhealthy food and beverage to children,PENDING,Research,12/21/2001 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DQ1QtNjIxODEyMTkwNzU2DA
DOH,"December 21, 2022",Request for Vaccination Certificate,SUCCESSFUL,Travel,06/15/2021 - 07/13/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNDA4NDIwMzg1NjgM
PSA,"December 21, 2022",Cases of teenage pregnancy in Quezon City,ACCEPTED,Undergraduate thesis,01/01/2017 - 11/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03MjEyODU1NjI0MTUM
PSA,"December 21, 2022",the poverty rate of the philippines,SUCCESSFUL,Research Study,01/01/1991 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02NTgxMjQxNzYwNTEM
CHED,"December 21, 2022",Tor,DENIED,Internship Requirements,05/18/2016 - 05/21/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtODUxNTk0MDA1NzQwDA
SBMA,"December 21, 2022",Request for conditional certification of SBMA Resolution,ACCEPTED,For Reference of SBWRB,12/21/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVNCTUEtNDM4OTQ0MzUyMzc3DA
PSA,"December 21, 2022",Total number of Adolescent Pregnancy per Barangay kn Quezon City,ACCEPTED,Research,01/01/2017 - 12/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNzY4MDM2OTkzMzgM
BOI,"December 21, 2022",Requirements and flowchart of Cold storage registration (Clark),PENDING,For Company registration at Clark,11/08/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS01MTMzNzc2MTYyNDAM
BIR,"December 21, 2022",Audit procedure (RAMO),ACCEPTED,Reference in establishing Company Tax compliance control and procedure,01/01/2000 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi02NDQzOTcwNDkzMjcM
NTRC,"December 21, 2022",Feasibility Study of Imposing a Junk Food Tax in the Philippines,PENDING,Research,01/01/2018 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5UUkMtMzY2NjE1MjIyNDk3DA
PSA,"December 21, 2022",The Literacy Rate of Population 10 Years and Over and Labor Force Population,PARTIALLY SUCCESSFUL,The data will be use as reference for the formulation of (CLUP) for the Municipality,01/01/2020 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MjA5ODE0MTc5MzgM
DOH,"December 21, 2022",Lists of 5 municipalities in Cagayan that has the highest cases in Drug-resistant TB,AWAITING CLARIFICATION,Research purposes,01/01/2019 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMDM0OTc1NDcwNTMM
BLGF,"December 21, 2022",Philippine Valuation Standards before the 2009 release,ACCEPTED,Research,12/21/2000 - 12/21/2008,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtNjc0MTczNDMyOTE5DA
JJWC,"December 21, 2022",Research Purposes,PENDING,Undergraduate thesis,08/23/2022 - 12/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtNDkxNjA3NTg5ODcxDA
DOH,"December 21, 2022",Vax Cert record not found,SUCCESSFUL,Travel Abroad,08/08/2021 - 01/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NDAzNTUzMDE3MDkM
